review,recomend
"Very solid. If you like narratives in a market where narratives have taken a back seat to more ""AAA"" experiences then you should do yourself a favor and pick up this gem. Some of the most disturbing visuals in gaming can be found here and although sometimes the dialogue is delivered in a somewhat campy way at times, the story as a whole is interesting and will keep you invested till the end. The content is worth the asking price and it's almost like our duty to buy a quality game so that the industry doesn't forget what these look like now a days. Bravo guys, well done.",Recommended
"I just finished this game and I don't even know where to begin. I LOVED it. These days people say the words ""linear"" and ""story-driven"" as if they're negatives, but if you disagree with those people like I do, then you've got to play this game.\n\nThe story was incredible. I was expecting it to stay much more based in realism than it did (with liberties taken on the exact events, the behavior of the rat swarms, etc), so when it first started veering towards a more fantastical direction I initially felt like it was jumping the shark just a bit. But once I embraced that direction, I was hooked. Of course, the anchor of the entire story is the relationship between Amicia and Hugo, and that...[i]that[/i] felt real. As someone who has personally had the responsibility to take care of my own little brother, Amicia's ferocious protection of Hugo hit me particularly hard, but I think that anyone who plays this game will be moved by their turbulent and heart-wrenching journey.\n\nThe soundtrack was another highlight for me. Every ounce of tension and every tender moment was amplified in a huge way by music that was beautiful but never overpowering.\n\nI really enjoyed the gameplay as well. Stealth is one of my favorite parts of any game it's included in, and while this game's approach to it is quite simple, I think it was effective. The fact that getting seen was almost a guarantee of a quick and violent death had me constantly stressed, as it should--this is not one of those ""stealth optional"" games where if your cover is blown, you can whip out your arsenal of weapons and YOLO your way out of any situation. Also, shout-out to the second to last boss. That entire scene and fight was the peak of what gaming has to offer.\n\nIf I had to find something negative to say about the game, which I don't want to because it was so awesome, it would be that the dialogue was a bit stilted at times. Some of the animations weren't at triple-A quality either (obviously), but the game as a whole still manages to be absolutely stunning, and I say that as a graphics snob. I ran the game at 1440p with an i7-8700 and a GTX 1070, and for the most part had a smooth experience (with a few stutters or frame drops here and there).\n\nSo yeah, that's about it. I look forward to playing it again, bullying everybody I know into playing it, and hopefully, at some point in the future, getting my hands on the sequel that I've heard rumors about. Spectacular game.",Recommended
"THIS GAME IS A MUST PLAY!!\n\n\nfirst: pros and cons:\n\nPROS\n*Amazing story\n*Chill AF Combat\n*Stealth is actually fun\n*Amazing story\n*Lovable characters\n*i lost sleep over this game\n*End game cut scene is wholesome\n\nCONS:\n* i lost sleep over this game\n\n\n\n\nI don't leave reviews very often anymore, but this game is something soooo different, THERE WILL PROBABLY BE MASSIVE 	[/h1]SPOILERS SO BE WARNED (YET IM NOT SURE, JUST GOING FROM WHAT IM THINKING SECONDS AFTER FINISHING THE STORY ALONE)\n\nWhen i first saw gameplay of this game (Shoutout to CallMeKevin and Slimcycle <3) i was kind of grossed out and freaked out and just scared shitless all around as im SOOOOO scared of rats and mice, but i gave it a buy anyway mainly because i thought your main playable character was kinda cute DO NOT MAKE THE SAME MISTAKE I DID BTW, SHES 15 LOL, but it turned out to be an AMAZING game, the story is something i skip alot in games becasue i just enjoy killing things or whatever, but i didnt skip anything, and i kept track with the story and thought about this game all the time even at work lol.\n\ni thought at first hugo would get annoying at first but i was wrong again... hes adorable, and im baad with money, but id probably say this game is worth more the $60 (id probably buy it 4 more times lol)\n\ni see alot of people say the the combat and puzzles are to easy, but IMO with how rich the story was, the slightly easy puzzles and combat was kinda nice, and im happy that i dont have to remember a million things in combat for once (altho there were 3 spots where i got mad at and just kept messing up, but realized my mistakes)\n\nall in all 10/10 from me, looks beautiful, probably great for super nice screenshots, story is so well done, the combat is refreshing but not in the way you think, the puzzle are good at not holding your hand the whole way thru but sadly some can be kinda obvious as soon as you walk in the room or wherever, i dare you to try and not get attached the your playable character and the young hugo, and yet again THE PLAYABLE CHARACTER (AMICIA) IS 15... 15, SO DONT DO WHAT I DID\n\njoking aside its an absolute must play, and ill be getting any addon/dlc / sequal to this game on release, unless preorder is available, then i shall pre order and play it without playing anythng else\n\nthis may seem like a joke review or a meme, but i seriously give this game a 10/10\n\n\n\n\n15",Recommended
"GUYS!! I just finished the game and boy oh boy did I enjoy myself! What an absolute beauty of a game. I read before downloading the game that some people didn't like the game mechanics much, but I found it to be a fun, fluid experience. This game right here is what I miss so much from video games, take me on a journey, through a beautiful world with characters I care about. THE MUSIC! Good lord does it fit the setting and story well! \n\nIf you like a strong story, linear experience this game is for you! Bravo Asobo! BRAVO! I can't wait to see what this team does next.",Recommended
"absolutely fantastic game start-to-finish, a rare experience.  all the characters are likable, you actually end up caring about them.  the soundtrack is insanely good.  the gameplay is fun and it feels like there are multiple solutions to a lot of the challenges that get thrown at you.  also visually beautiful and excellent voice acting.",Recommended
"Pros-\ngraphic is amazing-\ngreat story-\ngreat immersive soundtrack-\ntoo many rats-\nalot of gore and crazy detailed maps-\nfemale protagonist-\ncool character design-\ngreat villains-\n\ncons-\nsometimes my game crash because too many rats xD but i love it, just restart and keep going-\nruns smooth all the time, except wen too many rats-\neh... yeah, for me thats it. 10/10",Recommended
"I like open world and this isn't, even if there's a fair bit of scope to explore some areas. I like first person and this isn't. I hate followers in games and I was stuck with up to 4 of them most of the way through. I like crafting heaps of different weapons and armour: we're given a sling and no armour. You know what? None of that bothered me at all!...\n\n...this has to be the best few quid I've spent in a long time.\n\nI loved the story which was a smooth blend of historical fact and creative fiction. I liked the mechanics of the game and had great fun at times when I could forget the tension. Music score great, I thought all the characters were believable and there were some really nice twists along the way. Puzzles, treasure hunts, frustration, breath-taking scenery and rats; who could ask for more ? (I like rats)\n\nIf you don't think this is for you, believe me, I didn't either but I'm so glad that I gave it a shot.\n\nI've got a nice feeling that there'll be a sequel, too... hope I'm right.\n",Recommended
"A phenomenal game, a great story is 9/10, music is 10/10, beautiful visual 10/10, gameplay and puzzle is bit easy so 7/10 but over all a great game. Highly recommend to everyone who love story game. Thank Asobo bring us this game, there are two things i am kind disappointed is no photo mode (how could you give me a such good game with no photo mode) another one is lip sync is kind off... \n\nover all it is a GEM amount the games released this year and a much better than some AAA half finish games released in the past few years. I can't wait to see Asobo's next game.",Recommended
Just yes.,Recommended
"Recently where all gaming industries goes toward battle royal, Microtransactions Live service HELL !!!!! Out of all that i am definitely think this game deserve more attention !!! \nFor those who enjoy Single player Story Rich, Guaranteed this game \nwill make you cry, laugh, Don't ever touch a RAT, think(puzzle solving), Very good crafting mechanics plus collectables & environments that you can explore (Not big open world more like Small area with enough exploration).\n- Got no crash soild build of game\n- i am using ultra wide 100hz managed to maintain soild 60hz if not more\n- i personally like all the details given in this game Texture, lighting & Etc.\n- Awesome characters & you can see a bit of their story arc.\n- Very touching soundtrack & also necessary soundtrack in places when handling enemies.\n- Puzzles not too harsh but enough make you use the environments\nBest part = The Story, an amazing master piece & also the animation/acting of characters is soild.\n\nA SALUTE to all dev who worked on this project for making this Amazing game, also to prove story based Single player still exit in an amazing way.\ni really hope if not a sequel at least something related to will come after this as a Series   \nOUT OF ALL MY COLLECTION OF GAMES this game Earned A special Place !!!!!\n\n- No GOD DAMN MICROTRANSACTION (i'd like to mention in case) Nor LIVE\n\n",Recommended
"When it comes down to story. This is one of the best to ever grace this platform. It must be played.\n\nWhen it comes to gameplay, it seems a bit hollow at first but it opens up in a big way. Amicia gets tired of running.\n\nWhen it comes to music, some of the best ive heard in a modern day game. Some of the tracks are absolutely haunting.\n\nWhen it comes to graphics, its beautiful and have tons of screenshots.\n\nWhen it comes to optimization, i played with an Radeon 7 and i7 9700k and my experience was silky smooth at max settings, 1440p\n\nIf i had to give the game a score, i would give it a 9/10. The gameplay portion of it is a bit slow to start off with but everything else is amazing.",Recommended
"I just finished this game and wow, just wow. Im so impressed by everything that this game does, it is certainly my biggest and most pleasant surprise of the year by far! \n\nThe balance of stealth, puzzles and combat is just perfect and I never got bored of any single one of these components. Not only that but the story is fantastic, every time I had to put down the game I would be wondering about how the story would develop next. \n\nThis game has earned a huge recommendation from me and I would urge anyone to pick it up and play it through to the end!",Recommended
"If u like singleplayer story, well fuk ur gonna love this.",Recommended
"One of the best games i have ever played. Congrats to Asobo Studio, this game is masterpiece.\nI can't wait for the next games. Awesome story, great characters, beautiful soundtrack and breathtaking graphics. My private GOTY. \n\n9.5/10 ❤ ❤\n\n*COMPLETED*",Recommended
"What a masterpiece!!! I discover this game surfing in the upcoming games on Steam and the first time saw it , I said ""mmmhh, interesting. Let's add it to the wishlist"". But now I got it... It's even WAY BETTER than I expected!!\n\nIt's dark, always you have the feeling you are at mercy of any enemy. Fantastic story!! The protagonist and her little brother seem so helpless, their ways to survive are so precarious, you can't help but simphatize with both of them. The atmosphere is so immersive and lugubrious with all the black plague backgrounds, amazing music, superb voice acting (I decided to set it in French).\n\nAnd also.... I'm SO happy this game is NOT on Epic Store neither under their radar. Maybe they are buying megaproductions... but we have an AMAZING game in our favorite platform.\n\nMake yourself a favor and BUY IT!!\n\nExcellent work Asobo Studios!! Thank you for such masterpiece!!",Recommended
"AN AMAZING STORY DRIVEN GAME after such a long time on PC, no guns but the combat system is perfect,interesting characters and a lovely story. easily 8/10. Buy the game and support the developers.",Recommended
you can play as the R A T K I N G 10/10,Recommended
"Awesome Story line, interesting mechanics. Though clunky is some point of game and the aiming is rather odd and un predictable. Really don't see why picking up a dagger fro some enemies, or not being able to use you sling as a garrote i think is a lost opportunity. Graphics are great but get buggy.  but overall its a good game and well worth whatever is being charged when you see this. The Coat of Arms think does not at anything much to the experince so buy at your disgression",Recommended
"[b] A Plague Tale: Innocence is a great game BUT [/b]\n\nAs the titel said, it's a fantastic story driven game with amazing characters. However, in my opinion, even though the game is well stitched together - I think the gameplay is dull. If you are considering buying this don't buy it if one of the things you enjoy the most in games are the gameplay for example if you enjoy tough gameplay like that of Dark Souls or precise gameplay like that of Wolfenstein - then maybe this game is not for you. The gameplay is repetative and doesn't evovle much over the chapters in the game. Wouldn't say it get's harder either, it's just the same. \n\nHowever if you are big on the story and character development - then [b] THIS [/b] good friend, is a game for you. \n\nBut keep in mind, I am 10 hours into my game. I have completed all chapters and am just currently trying to get all achievements for it. 10 hours for 45 euro... I've bought games for less which offers atleast 50+ hours of gameplay. I recommend the game for the story, and character development - the beautiful scenes [b]BUT[/b] not for the asking price of 45 euro.",Recommended
"This game has its moments of frustration...but its because I wasnt skilled enough on certain puzzles. One of the most refreshing video games this year. To all the RAT lords, to all the RAT wars, to all the betty men,...to all under the sun. We are betty. They are not betty.",Recommended
GREAT GAME,Recommended
WOW,Recommended
Game of the Year 2019.,Recommended
"Impeccable art direction, vibrant, realistic writing and a palpable sense of a time and place. It will break your heart into a million pieces and you will not want it to end.",Recommended
One of the best story-driven games out there. A must have.,Recommended
"A good old fashioned story-driven single player game. The stealth and combat mechanics, in which you must rely on a variety of tools with very specific uses, are quite basic and shouldn't be of much difficulty to anyone who plays Thief, or Splinter Cell. The game excels enormously thanks to its superb voice acting, graphics, and storytelling. The setting is relentlessly grim but the game wears its heart on its sleeve; you can tell the writers put a lot of dedication into this. On the downside, the game isn't particularly replayable unless you want to collect every trinket in the game, but every hour of the 12 hour campaign is well worth the money.",Recommended
Extremely prescriptive. Each phase requires an exact solution. Very little freedom of decision. It's a staged event at each level. Infuriatily tedious and without the sence of control. I wouldn't recommend this to anyone who wants an open playing field or who wants freedom of choice. Very lazy programing. Not worth the money.,Not Recommended
"Good game, I enjoyed it. If you are a fan of The Last of Us's game system you will find this one very similar. I spent just under 12 hours beating the game with a lot of exploration. A little shorter than I would have liked, but in my opinion it was worth the $45.",Recommended
Story that pulls you in to the games world and really worth the time u invest in it .,Recommended
I buy pretty much every single story driven stealth action game I can get my hands on and I've played all the classics. I can say without a doubt that this is a good game made by great devs! I am consistently impressed by the quality of game this offers and I'ts definitely worth it full price. Also the graphics and soundtrack are straight up top-tier.  8.9/10,Recommended
"This is one of those games that makes you really appreciate video games as not only an art form but as a beautiful method of story telling. To me, it's on par with games like Hellblade and The Last of Us. I enjoyed every minute of it, hope to see more from this studio in the future.\n\nP.S, If you're considering picking the game up, try playing French audio w/ English subs. Felt much more immersive for me.",Recommended
"Buy it on sale, but decent game :-). The stealth is kinda ""meh"" as you cross into the mid-late game. And story is lackluster in some ways.",Recommended
"Probably one of the more impressive games I have played in the last few years. The game looked to me to be primarily a horror stealth game at first glance, and I was totally cool with that as I tend to appreciate those games. What I didn't expect was to find a wonderfully strong narrative that pulls in a few different directions:\n\nFirstly, the story is pseudo-historical. Based in an English invasion of France while there is a plague running rampant, your characters are trying to dodge the Inquisition. The specifics beyond this are fictional, but this grounds the story in reality in a way that not many others do.\n\nSecondly, while the story is grounded in reality in that way, the meta-plot of the game seems to be revolving around ancient prophecies, something that is like a fantasy story in the real world.\n\nThird, and this one ties the last two together: It is almost like The Goonies, a story about children trying to make their way in a dangerous real world but finding semi-fantastical things along the way. There's a certain feeling that goes along with the story of children trying to come of age through difficult and dangerous events, events that often blur the line between reality and fantasy, like the story of It. This game captures the kind of charm that these stories have.\n\nYet, while I say it has the charm of these type of young people coming of age stories, it is absolutely brutal at moments. Sometimes you'll find you need to do things that are fucked up, because that's what the circumstances demand. So it blends this fantastical plot in a pseudo-historical real world with characters who are coming of age doing things no child should ever really have to deal with. \n\nAll of that comes together to make a truly remarkable game.",Recommended
"Very beautiful, story driven, with more game play than I expected. Perfect representation of an annoying kid. Smooth animations. If you liked Senuas Sacrifice, you'll most likely enjoy this one.",Recommended
beautiful level design and fantastic characters that learn and develop. great design and impressive graphics. i remember seeing a trailer for this last year and im so happy how it turned out. Can't wait for more from asobo.,Recommended
"Good graphics, good story, not too long.",Recommended
"A dark but beautiful story about a sister and his little brother. It's so believable that at times I just wanted to strangle Hugo. Only when you get ""this"" irritated by a character, you know they did an awesome job. Great voice acting, thrilling soundtrack, beautiful scenery and was well worth playing the rich story. Unlocking new skills and powers along the way, you'll feel stronger, but also more challenged by the trials to come. \n\nDefinitely worth playing! 9/10 Solid story, solid characters, great gameplay!",Recommended
เป็นเกมที่ดีครับ ถ่ายทอดความเป็นพี่น้อง เนื้อหาชวนติดตาม แต่ไม่หักมุมถึงกับเดาไม่ได้\n\nเกมเพลย์ดี ไม่แอคชั่นจ้า แต่เน้นใช้ความคิด บางด่านจะจืดไปหน่อยเพราะเน้นทางการเล่าเนื้อเรื่อง\n\nด่านสุดท้ายทำออกมาได้ดีมาก มันถามหาสิ่งที่เราเรียนรู้มาตลอดทั้งเกม ต้องขุดเอามาใช้ทั้งหมด\n\nบอสก็ดีไซนมาได้ดีอลังกาล แนะนำให้เล่นเพราะอยากเห็นภาคต่อของเด็กสองคนนี้,Recommended
"Alright how do I put this. It's a moviegame like Uncharted and Heavy Rain so if you are into that, you will likely like this aswell.\n\nThe atmosphere is so immersive with the stunning visuals and the music is great and you will feel tense.\nThe voice acting is perfect and you will find yourself really caring about the characters.\n\nThere is a few bugs that can happen when the characters are out of position and they can end up just standing there stopping your cutscene from happening but that can be fixed by reloading to last checkpoint and it saves all the time so that's not an issue.\nThe AI can be wonky some times and can end up blocking doorways which happened to me twice and I had to reload a checkpoint because of it once.\n\n\nWorth to mention that the game is mostly a stealth game.\nIf you like story based games and don't mind a little bit of violence, you will like A Plague Tale: Innocence.",Recommended
"[b][quote]Check out our [url=https://store.steampowered.com/curator/31389798/]Steam Curator Page[/url]\n and [url=https://bluntlyhonest.review]Website[/url] for even reviews and exclusive content![/quote][/b]\n\n[h1]Before we Begin.[/h1]\nNow before you jump into a movie loving frenzy of hatred and revulsion, i am not saying movies are a obsolete medium, I personally believe for as long as man endures there will always be a need for movies, plays,books, and yes games, all these share one common thread, stories, as Tyrion says in the Game of Thrones Final Episode, A story cannot be killed or conquered, it unites people, this is Recommended, not because the dwarf son of Tywin says so, but it is truth seen in  very country of the world since the beginning of time, Jesus Christ himself used stories to convey truth from his Father (God) and those stories have changed billions of lives\n\nFor more information on the words of Jesus Christ you can read up on them here\n\nhttp://whatdidjesussayabout.com/\n\n[h1]Now onto the main event.[/h1]\nA Plague Tale: Innocence is not simply pretty, it is stunning, with stable frame rates, gorgeous world and character models, the game is like art, it feels like you are part of 14th century France in a way that few things outside of movies (or being there.. which unlikely to happen in our lifetime.. or you know.. ever), is impossible.. i immediately fell in love with the character,s the superb writing and voice acting bringing alive a cast of characters who felt not only real and authentic to the world, but felt like a real community.\n\nThe bond between Knight De Rune and his daughter felt organic and in no way scripted, despite it being obviously scripted, this is a sign of good writing, when it makes you forget you are watching something written up form thin air.\n\n[h1]Clicky Clicky![/h1]\nI am not a big screenshot taker, seriously most games never get a single shot taken, and even if they do, its for the sake of a meme or reporting a bug, but here i found myself taking dozens of screenshots, as i wanted to capture moments of the game to share with friends, and also to keep forever, to be reminded of my feelings when i first encountered that scene or character.\n\n[h1]Making me Feel Something.[/h1]\nNow i am not the macho male type, while i am no push over, i do have feelings like every other human being, or rather like every healthy human being should, that being said few games make me feel something beyond enjoyment of the games mechanics, A Plague Tale: Innocence however goes beyond that and pulls you into a world where you care about the characters, i held my breath during stealth scene,s i winced as i saw friends  and servants dies, overall it made me feel like a human IN the game and that itself is very rare.\n\n[h1]Worth a buy[/h1]\nI would say 100% yes, but be warned its a 1 and done game without sequels, DLC or multiplayer, to me its worth it and i would love to see more games like it, but for those who want more than 10-15 hours gameplay for a £40 title, you may want to wait till sales.\n\nhttps://bluntlyhonest.review/2019/05/21/a-plague-tale-innocence-games-could-be-the-next-movies/",Recommended
really nice setup and visuals .\nno BS micro transactions and elaborate DLCs \n10/10 . would recommend \nand amicia is really nice !,Recommended
"Absolutely stunning visuals and truly moving audio. The music is beautiful and effective. The combat mechanics are smooth and there's multiple ways you can get through areas so that you're in control of how you want to move forward through the story. The character relationships feel real, but some dialogue is a little cheesy. The main character's VA did an amazing job and the brother and sister relationship is so tender and sweet. Their interactions feel and sound very natural.\n\nThe focus is the story and the narrative behind it. The combat is not complicated at all. The UI for changing weapons is a little annoying. The rat AI is astoundingly well polished as well as the human AI. I didn't encounter any bugs in my playthrough. \n\nIf you enjoy a story driven game with puzzles that don't make your head hurt and combat that isn't overly challenging, but still interesting, this is 100% for you.",Recommended
Love it. Don't play if you dislike linear story games though,Recommended
"Amazing visuals, beautiful score, engrossing characters that you care about - this game has it all. One of my favourite games of 2019. The atmosphere is dripping with dread and yet has a beautiful lightness granted to it by the Medieval French theme and the beautiful 2 main leads (a teenage girl and her 5 year old brother). The warmth given to these characters via the voice acting enhances what is already an engrossing story of family heritage and outright disaster featuring the Bubonic Plague. I cannot recommend this game enough, especially when I was sad it was over but I am hopeful for a sequel sometime in the future",Recommended
4 or 5 loooong evenings of great gameplay with a fresh different style.\nLoved it. Want more :D. Paid full price. Absolutely worth the money.\nSo refreshing to get into a different take on gaming from a point of what i understand to be family developers.\nSo sick of mainstream crappy games where the developers give up their totally fresh takes on gaming and listen to bunch of whiners and bent to their will.\nWell these guys didnt care for whiners and just did their thing.\nAnd the game is so much better for it.\nLove it.\nIll gladly pay $60 for the next one.\nPlease charge me.,Recommended
"I absolutely am in love with this game. I personally feel the story is rich and character depth is pretty good. I love apocalyptic titles and stories... so this game filled a deep void I've had for awhile. The controls are good and logical. I liked the complex variations in controlling Amicia has which only helps to make the game even more brilliant. I just wished I had A Plagues Tale second title, lol.",Recommended
"This game exceeded my expectations!  I loved it,  it was happy and sad but mostly it was my favorite game since bioshock.  It has a beautiful and sometimes creepy atmosphere and if you are afraid of creepy crawlers then you will cringe but that is the best part.  The graphics captured the era and it was amazingly created.  A+ in my book",Recommended
"JUST PLAY THE GAME AND EXPERIENCE HOW GOOD IT IS\n\nIts a story driven game so if you are looking for intense puzzle or action, this isnt the place.. But the story is worth your time...",Recommended
"I have been looking for to this game since i caught wind of it a few years ago. After having experienced for myself i can say that i am not disappointed. The graphics and locations of the game are truly stunning,i really feel like i am 14th France. The characters and the story from what i have seen feel really developed. I genuinely care for and feel the connection to the characters, and their relationship with one another. Its so refreshing to see a story based game with love and care put into in 2019 and not the monetized AAA garbage saturating the market today. I give it a 10 out of 10",Recommended
"Great story, great characters, beautiful visuals, excellent voice acting. I loved it. My personal favorite game of the year so far.",Recommended
Incredible story. I ♥ it,Recommended
95,Recommended
"After playing through the entire game, I can best sum this game as: French Dark Souls (but only the ""You Died"" part), mixed with French puzzles, frustrating and often buggy French combat, French Star Wars force powers, and did I mention the story is Extremely French? (This game literally oozes French-tragic-orphan-fairy-tale.) There's literally an, ""all for one and one for all,"" moment that literally had me laughing about how French the moment was (You'll know what moment I'm referring to if you play/played the game.)\n\nThe combat is -EXTREMELY- frustrating sometimes due to inconsistent or buggy moments. Get used to seeing your allies literally run from behind cover head long into a swarm of rats or enemy guards and having to restart entire sections because one of the many orphan children just screaming ""VIVA LA FRANCE!"" as they charge head long into battle with nothing but air between them and swords, spears, arrows, or millions of vermin teeth.\n\nSomething with the graphics of the game causes EVERYTHING to have a weird glow, which causes everything to look like you're suffering from Astigmatism. I had to step away from the game several times just because the weird bloom/double image effect was causing my eyes to genuinely hurt.\n\nI don't think I can recommend the game based on the amount of issues I encountered, the price point, and 100% lack of replay value. \nBe prepared to see ""xyz has died"" or ""xyz was caught"" causing you to restart sections a lot, and expect to have to take breaks from the frankly weird bloom/double-image thing they have going.\n-----------------------------------\nThe story is pretty solid and has some genuinely great moments.\nIf you are somehow able to look past the gameplay bugs, all things considered, this would be a game I would expect at around the $15-20 price point *at launch* not $45 USD. It's a relatively quick game and unless you're a 100% collectable completionist I personally dont see a lot of replay. Wait for a sale, or for the gameplay bugs to be fixed.",Not Recommended
"A Plague Tale: Innocence was a pretty cool game! \n[list]\n[*] Puzzles and stealth sections were just challenging enough to develop a sense of constant urgency. Being challenging enough to keep you relatively occupied, though not too difficult to hold you back for too long. You can then look around for a bit and gather some materials but then it's off to the next section. Though, by late game there were a few sections that required a bit more time to figure out, but not by much. \n[*] The story was engaging and enjoyable. I wanted to keep playing to find out what exactly was going on. I did wish the game took a few more turns in its final narratives, perhaps more darker twists, but by the end I was still satisfied by the story. \n[*] The multiple characters that you meet during the game are all well made and likable in their own ways. And each reacts to the world and story in ways realistic to them and to how anyone would. Each one was very well voice acted, even Hugo's child voice actor. \n[*] Music was superb and really helped to set the tone of the entire ordeal. From the screeching violins, to the melodic guitars, to the melancholy cellos, the music fit very well within the tense, dark, and even sometimes hopeful narrative. \n[*] The game looked utterly amazing. The level of detail was crisp and precise and the game world was positively breathtaking. Characters were well detailed, their movements mostly fluid (save for a few cinematic moments), and the level of environment detail was robust. And the rats were very well rendered and never tanked performance. The game ran at a smooth 60FPS the entire way through.\n[/list]\n\nSome minor spoilers below:\n\nDespite all that, there was some jenkiness to it: the slingshot sometimes would be put away instead of firing, a few times the game would fail to activate something needed (like the smoke-screen for Hugo to get past the guard in the temple), and the dialogue was delivered in a way that characters would be practically talking over each other at times. \n\nAll in all, I still highly recommend this game. It was simply a delight to play.",Recommended
Yes.,Recommended
It's a good game with a good length for a single player narrative game. It could have been more challenging but enjoyable nonetheless.,Recommended
"I am still playing through this game at the time of writing this but I love this game.  The interactions between Amicia and Hugo are heart warming and feel very real to me.  Hugo does not get in the way at all as he is usually holding your hand and can keep up with your run speed.  I actually very rarely leave him anywhere as there is not really a need.  I am greatly enjoying the story and cannot wait to finish it.\n\nI have seen others comment on the fact that the stealth in this game is boring or bland.  In a way they are correct as there are no new mechanics to the stealth.  Hide from view and throw things to distract guards.  While I have not done it, you can fight your way through most later encounters with the right upgrades.  The story even comments on this in certain situations which serves as character growth for Amicia.  However, I found that the stealth was a (in my mind) minor portion of the game.  Generally there are small areas to sneak through with a few guards.  Each chapter will have several chained together areas involving steath, rats or both.  What makes it interesting is the commentary or story that occurs during or after each area.  It was enough to keep me engaged and excited about the game.  I found that just as I was getting used to/bored of the mechanics the game would introduce a new element (new weapons, enemies, or obstacles) that would change it up enough where I was never bored between story bits.\n\nOverall I would definitely recommend this game.\n\n",Recommended
"it's a KINDA good game, its competently made, and the first act is really well written and impactful\nbut the shine starts to fade through the second to the third act, the gameplay and the puzzle solving are simple and starts to overstay its welcome a bit by the end of the game, not anything explicit boring but it gets a bit tiresome, but as it is a storytelling driven game I don't expect much from the gameplay, but would be nice to have two or three ways to solve a puzzle.\nthe biggest problem is the characters, the relationship between the brothers are well explored but the secondary characters you kinda don't give a shit about them, and when someone dies you just shrug and move on, it needed to have moments that they deepen the relationship between the main cast, it needed them to chat, to tell trivia about their lives so I could feel they're alive so when someone dies I'd pause the game to cry, that's a storytelling driven game not Call of Duty, MAKE ME CARE for god's sake, this game is like a rough diamond, there IS a great game inside here, hell even an epic one, but it snatched defeat from the jaws of victory.\nI'd appreciate if the game had some meaningful choices, you make some small choices that are purely cosmetic if what you choose really made any difference would be great, but that's just an afterthought.\ni was really divided if I should give a positive or negative review, if i give a positive review i might trick someone that takes the same issues as me to buy this game thinking is the next The Last Of Us, but at the same time is a good game with excellent potential, the problems are big but they are fixable, not in this game, in a sequel, so that's why I'm giving this game a positive review, it deserves a sequel, so it can improve what is good and fix what is broken, a really good start.",Recommended
"Great game for its story, you really grow attached to the characters as you struggle though their hardships. My realistic since tingles and i cringe when you reach areas with a touch were you have to leave it behind...that shit would be with me always, no little baby cliff would keep me from my torch.",Recommended
"Utterly beautiful, I absolutely love it.\n\nI love to modify games more than I enjoy playing most titles.  This comes from a lack of understanding or acceptance of the gaming industries products, their content, or lack of it.  Story driven single player titles have become a rare treasure these days, you have to search for them quite a bit, or to wait until your beard grows very long.  That is reason number 1 why I enjoy 'A plague tale' so much.\n\nThe reason why I love it ... is how the story is told.  The visual presentation is remarkable, the light in particular grabbed my attention.  Landscapes, character models and architecture are wonderfully rendered, with a lot of detail and atmosphere.  But of course, the visual aspect is only one part in presenting a story, a minor one at times.\n\nWriting, voice acting and the Soundtrack create a tense and dark setting, one that made me feel anxious from the start to the end.  I cannot criticize modern writing, its nature and core, it just is the way it is.  But I can express my impressions of each of those titles and 'A plague tale' has found its way to me easily, I love it!",Recommended
The best game I've played this year alongside the Resident Evil 2 remake. It's fantastic!,Recommended
"A single player game that just wants to be a game with a great story?! Say it ain't so!! I picked this up after refunding Rage 2 and I couldn't be happier. It's a fairly basic single player experience with some minor crafting/upgrading involved. You don't need to dedicate your life to the game, just play it and enjoy the great story, voice acting, music, and of course stunning graphics! It's predominately a stealth game, but there's some combat and puzzles in select areas. Plus, you can use the rats to help out with a quick kill. It's part The Last of Us and part Thief, if you want to compare to what's out there. If you're like me an enjoy the single player experience (albeit somewhat linear) without the BS, you will most likely enjoy this game. A 8.5/10 for me. Will buy any DLC that comes out if it expands the story and provides a decent amount of play time.",Recommended
"It's a very good action/adventure game the story is well written. The graphics are very impressive, especially the fire and the light.\nI totally recommend the game.\n9/10",Recommended
incredible game,Recommended
"Captivating story, beautiful visuals and music, simple but fun stealth gameplay. A gem amongst the rubble.",Recommended
Great game with an amazing story - BUT one of the worst boss fights I have ever seen -_- wft,Recommended
"Easily one of the best adventure games I have played in years. The story, while not entirely original, has enough original elements to make it seem fresh yet familiar (and at this point it's pretty hard to get around the common tropes in most stories like this one). First, the world is absolutely beautiful and there wasn't a single time I went down a side path to explore the nooks and crannies and saw lazy design. The atmosphere plays such an important part in conveying the story too, as it shifts both gradually and suddenly during certain milestones in the story. The characters are engaging, and somehow they managed to write a little child main character who I don't absolutely hate like most games (in Hugo). The voice acting is incredible, especially given that most of the leads are unknown. On top of that, THIS is how you write a strong female protagonist. No virtue signaling, no heavy-handedness, just a girl thrown into a terrible situation and her struggles to overcome. I found myself utterly engaged nearly the entire time I played (save a few frustrating bits with some strangely placed checkpoints and difficult encounters) and almost decided to pull an all-nighter to finish the game because of how much I wanted to see the resolution. Overall, I highly recommend this game and hope to see more from Asobo in the future, because I really had a blast playing this!",Recommended
