review,recomend
awesome game! castlevania nostalgia!,Recommended
"Bosses can be extremely hit or miss and sometimes the exact thing to do next ain't very clear, but overall I had an absolute blast and am looking forward to all the additional good stuff that's still to come to this already very complete package",Recommended
"I'm about 5 hours into this game, and when it works it has the makings of a great Igavania game, however, in it's current state I can't recommend it.  I've fought 4 bosses so far, and 2 of them completely glitched making them trivial.  The 2nd boss glitched and did not move after the first couple attacks, and the 4th boss I got stuck through the floor and wound up behind the boss where it couldn't hit me.  I have also crashed 3-4 times, and in a game without quicksave or checkpoints, that is a major time loss each time it happens.  I want to love this game, but right now it's at an early access level, not a complete game.",Not Recommended
"Major props for Mr. Igarashi for turning this much delayed project around and proving his detractors wrong!\nThe game is a lot of fun and well worth the money. All though the artstyle could be better, here's to hoping the planned sequel improves on what's already built in this very solid foundation of a game.",Recommended
My wanted,Recommended
Castlevania in all but name.,Recommended
"This game is a treasure.\n\nIf you're new or seasoned to the metroidvania genre, I highly recommend this. It's fun, lengthy for the first playthrough, and has some nice additions for speedrunners. Not to mention all the free DLC coming our way later, Igarashi and his team really outdid themselves. The passion poured into this is clear.\n\nIf you grew up with SotN, this game is more than recommended, it is required. It is imperative. It reminded me of how much I loved it and all the surprises it had. This game does play very, very similarly to SotN + Aria of Sorrow. That said, it takes the best elements of both and combines them into something fresh. I had fun just making Miriam into an utter monster through the permanent food bonuses, permanent skills, and grinding them out to make the Nightmare difficulty a breeze, solely for the pleasure of playing it and mastering the timing all over again. [spoiler]The Accelerator shard you get towards the end of the game is the most fun I've had playing a metroidvania literally ever, and actually makes you want to replay on higher difficulty.[/spoiler]\n\nI could gush about this game, but much of it has been said already and needn't be restated again, with the exception of my undying gratitude for the creators of this game. Thank you so much. But no, I want to point out something else that I don't think the internet has caught onto yet. \n\n[spoiler]Iga: I see you calling out Sakurai. At first I thought, as a Smash player, I'm just seeing signs where they're not. If you uncovered this spoiler, get ready for some John Madden shit.\n\nThe coins bearing the Smash emblem, the silver one with a snake around it--Snake, voiced by David Hayter, is in your game and in Smash--coincidence? The gold coin bearing two dots, representing the echo fighter (or perhaps two characters, Alucard and Miriam). Another coincidence? Maybe.\n\nThen I beat OD/Alucard and went back to his room. He's wearing a mask? I did just beat him up. Wait a second...\n\nhttps://imgur.com/a/SRwDA1z\n\nThat's a Waluigi nose and mustache mask. The nose is a different color and the 'stache has an additional bend on it, but it is otherwise identical in length and angle all around.\n\nAnd neither character is going to acknowledge its existence.\n\n... You slick bastard.\n\nAlucard is an assist trophy already in Smash. I have expressed my displeasure at this ever since the release video of Richter, where they show Alucard as an assist. I was so mad. Waluigi is best known in Smash for being the meme of a character that will never get a spot in Smash.\n\nI don't know what you're trying to say here, be it an expression of your own displeasure, a statement of unfortunate fact, a callout to Sakurai himself or--wishful thinking--an easter egg spoiler of things to come long since agreed upon in the shadows, but whatever the case, I see you referencing Smash and equating Alucard to Waluigi, and I love you even more for it. Man after my own heart.[/spoiler]",Recommended
Awesome game,Recommended
I gotta say the past few months waiting for this game were almost torture. Then the game finally comes out and man i can't begin to express how much joy i felt playing this game. It has been years since a game enthralled me to such an extent. Also the first game in a long time where i felt compelled to get every achievement. This game is worth it in every sense of the word. Even more so if you were a fan of Symphony of the Night and or Aria of Sorrow.,Recommended
I did it!\n\n100% completion and all achievements obtained in about 35 hours played. Bloodstained was such an awesome experience.,Recommended
"Igavania's have been further refined throughout the years, and this is a great culmination of the genre.",Recommended
"Castlevania SotN was one of my favourite games growing up.\n\nIga delivered and brought it back.\nIt has the same flow of combat and exploration, obscure secrets and references, lots of farming and acquiring power, it's great.\n\nSome general comments and feedback\n\n- Game is too easy in normal and gets quite complex at hard. Should have a better difficulty progression.\n- Progression in the game is hindered by obscure tips. You need to pay a lot of attention to tips that get told to you only ONCE and then scout all over the map to find an item that will allow you to progress.\n- Has tons of hidden references and attention to detail. Loved those things.\n- On some parts it looks like IGA copy pasted his old game design and just updated the graphics. Some areas, items, weapons and skills are IDENTICAL to previous games.\n\nWould recommend for sure to any metroidvania fans.\nOthers might want to check reviews first.\n\n.",Recommended
They seriously delivered. If you like metroidvanias at all this is a must play.,Recommended
"I paid full price to support developers like this. I had a blast playing this.\n\nFresh, fun, challenging.",Recommended
I've been waiting for this to come out for so long! Thanks you!,Recommended
SoTN > AoS = Bloodstained > PoR> OoE > DoS\nFight me,Recommended
"When you mix an archaic save system that result in lost progress, and unstable code that can cause the game to crash to the desktop at any time, you're going to have a bad time.",Not Recommended
"TL;DR:\nA glowing recommendation to everybody who likes metroidvanias. Even as a skeptic when it comes to kickstarter projects, this is by and far the best outcome out of one of those campaigns to date. Buy it or at least put it on your wishlist.\n\nWhat a wonderful game! I only experienced the metroid-style castlevania games (SOTN, the Sorrow games, etc) in the past few years, so I didn't particularly care for the kickstarter back in 2015. That said, as a non-backer, I am 100% satisfied. Having just finished my first playthrough after about 12 hours, I was having fun throughout, gathering abilities and equipment, getting comfortable with the castle's layout and learning the enemies' patterns.\n\nA few minor nitpicks I've experienced:\n[list]\n[*] Before you get more movement abilities, some of the platforming felt just a tad too precise. I got used to it after a while, but it was kinda annoying to fall down a tower after painstakingly climbing it because I've misjudged where the platform ended.\n[*] There are three kinds of very basic sidequests: finding somebody in the castle, crafting (or finding) a certain item, and killing a certain number of enemies. Obviously sidequests aren't necessarily what you play metroidvanias for, but I thought I'd at least mention it. Fighting, collecting and exploring are the focus.\n[*] The visual style is not perfect, which I can totally live with given the budget and focus on gameplay, but some people might be under the impression that a current-gen castlevania successor should be polished par brilliance. Like I said, I don't mind it, and it is a very stylish game, but especially the human characters had an air of... how to put it... ""PSP era"" qualities to them.\n[*] The shopkeeper will sometimes, but not in a predictable manner, tell you in general terms where to go next, but I still got a bit lost from time to time. I personally made it through, but I think maybe an option to make those hints clearer, like the puzzle difficulty adjustment for the SH series, as well as choosing when to get the info rather than relying on a chance to get the hint might have been a more accomodating way to handle this.\n[/list]\n\nAgain, these are absolutely minor gripes, I decided to post these instead of the list of pros because then we'd be here all day. I can only wholeheartedly recommend this game to anybody who has ever found enjoyment in the dungeon crawler or metroidvania genres.\n\nPS: The IGA Back Pack is a nice bonus for fans and those who want to support the company, as I now have, but is just an (admittedly really nice) extra boss fight. If you're really worried about price to value, I'd recommend you skip it.\n\nPPS: This is disregarding all post-launch content. I don't even care. I've spent €35.99 and I'm absolutely satisfied that I've already got my money's worth, anything that comes after this is just a bonus for me.",Recommended
"By all means, this is a modern interpretation of the old Castlevania games, and especially Castlevania Symphony of the night. This game takes all positive elements of the Castlevania series that fans know and love and absolutely expands on them. With similar abilities, spells, weaponry, and even familiars. You'll find the reminiscent enemies, bosses, and secrets hidden within the walls of the castle. I haven't even backed this game in kickstarter, but the day I picked it up I could not put it down. I spent 3 whole days playing this game, got 100% map completion, max level, and finished the game thoroughly and I STILL want to play it over again. I picked this game up ON A WHIM without even knowing what it was and I was more than pleasantly surprised.\n\nFor my endgame setup, I used a chisel throwing spell, skull necklace, risk ring, and int boost level 9 (for faster casting) to melt everything.\n\nThis game is bar FAR worth $40 (though I got a 10% discount) and you know what the best part is? This game is finished but has MORE in game content and playable characters to experience in the future. Thank you for this wonderful experience Koji Igarashi. You have delivered hand-over-fist and blew even my wildest expectations out of the water.",Recommended
Help Mighty no. 9 rest in peace.\nKILL THOSE MURDERERS DEAD !,Recommended
symphony of the night 2: electric boogaloo,Recommended
"After Konami soiled itself by turning their oldest IP's into a effing pachinko machines, modern Castlevania creator Koi Igarashi decided to take maters into his own hands. As a result we now have Bloodstained, another crowdfunded success story.\n\nWhile everyone heard about legendary Symphony of the Night, handheld titles such as Aria/Dawn of Sorrow are now considered as one of the most polished titles in series. Bloodstained borrows heavily from them, while adding a robust layer of complexity in player customization.\n\nEverything you would expect from Metroidvania is here. There are mountains of weapons and weird monsters to test them on, item shops, save rooms (this time — really close to boss rooms), teleport rooms, secret rooms, sequence breaking, puzzles etc. Even map looks exactly like you would expect. Where Bloodstained stands out however is more player-friendly approach to build customization. You can freely swap to entirely different loadouts with gear and skill presets. Perhaps you want one build for general exploration, or item farm, or XP farm, or glass-cannon-kill-boss-ASAP build. This saves so much time on tedious menu-hopping. There is also pretty robust crafting system present, where you can manufacture everything from armor, weapons and jewelry, to various types of food for stat upgrades.\n\nBloodstained received some major graphic overhaul few months before release and sadly — it shows. At best, I can say that presentation wise it is very uneven. Some places look fantastic, while others feel like they could use another polish.\n\nThis game is everything that was promised and it does execute classic formula very well. Good old Castlevania, almost a decade after last proper game.\n\nRecommended",Recommended
Everything I wanted in a modern Metroidvania,Recommended
awesome,Recommended
"Crashes too often, Voice has glitches so I had to turn it off, and also not well optimized.\nDespite all that, I still enjoy it, so I'm giving it a B, and definitely deserves an A if all the issues are fixed.",Recommended
"At first I had game breaking bugs and it was happening a lot, first 2 hours I was forced to shut the game down via the task manager because it locked up frozen with the saving icon spinning over random things like switching equipment, I also had some music and audio bugs but after I gave the game more time it's been extremely smooth without any noticeable bugs since around 3.5 hours in. \n\nAt first my review was negative due to the bugs being so annoying in nature causing me to loose progress and things of that nature but now that I can enjoy the game let me just say this is an awesome game. \n\nMost of you understand you're getting a Castlevania: SOTN and DOS type game here and let me say if that is what you want then you will enjoy this game very much. If you love those games this is a must buy for you.\n\nYou'll get a solid 18+ hours on it depending on if you wanna take your time. I got 21 hours in my first playthrough going as slow as possible",Recommended
10/10\n\nThis game is easily a 10/10 for me.\n\nTight controls and the game reminds me of vanillaware games so I love it.,Recommended
1. Best game reminiscent of the Castlevania and Metroid series.\n2. Great director and pivoted to backers.\n3. The most successful kickstarter ever.\n4. Can't stop playing.\n5. Need More.,Recommended
This is a must get for all Castlevania fans. Castlevania SOTN 2 in my opinion. Graphics are very very good. Once you play this you wont be able to play the old Castlevania nintendo DS versions.,Recommended
>เป็นเลา\n>ได้เกมมาจากการเป็น backer ระดับ signed collector box บน kickstarter \n>ไม่อยากเทียบกับ SOTN แต่มันก็อดไม่ได้\n>ตัวเกมทำออกมาดึงบรรยากาศสมัยเล่น SOTN ได้ดี ทั้งเพลงประกอบ บรรยากาศในฉาก (แบบปรับ Epic หมด คอมไม้ไผ่ยังเล่นได้) \n>เนื้อเรื่องยังไม่ทำให้อินได้เท่าไร ไว้จะลองตั้งใจอ่านอีกรอบ)\n>บางจุดในด่าน คิดว่ามันน่าจะมีลูกเล่นอะไรมากกว่านี้ อย่างลูกตากลอกไปมาในรูปภาพ ฯลฯ\n>มุกต่าง ๆ ในป็อปคัลเจอร์ ใส่มาเต็ม คนชอบการ์ตูนคงมีตลกบ้างกับมุกในไอเท็มแต่ละชิ้น\n>หลายชิ้น เขียนคุณสมบัติไว้แบบไหน มันก็ส่งผลแบบนั้นจริง ๆ ไอเท็มประเภทสวมครอบปาก เสียงตัวละครก็เปลี่ยนตาม เป็นต้น\n>เก้าอี้ เก้าอี้ เก้าอี้ เก้าอี้ เก้าอี้ และเก้าอี้ ที่ยังไม่รู้จุดประสงค์การคงอยู่ของมัน\n>เล่นมา 32 ชั่วโมง เก็บ achievement ครบ ยังไม่เจอบั๊กเหมือนชาวบ้านเขา ไม่รู้จะเรียกว่าโชคดีหรือเปล่า (?)\n>ยังรอ DLC เพิ่มเติมตาม stretch goal ตามที่ pledge ไว้ตอนแรก ...และ physical collection ที่ยังไม่ส่งมาถึงดินแดนขวาน\n\nคิดว่าคงได้มาปรับรีวิวตรงนี้อีกทีหลัง,Recommended
The Recommended IGAvania you deserved.,Recommended
This is the Symphony of the Night sequel we've all been asking for and deserve.,Recommended
best game after castle vania: sotn\nits like new and improved castle vania..,Recommended
"If you enjoyed Castlevania SoTN, you will enjoy this.",Recommended
"Man, I needed this in my life. It plays a lot like Aria of Sorrow and if you like metroidvanias this one is not to be missed.",Recommended
"Ótimo jogo, seja pra quem já é fã de Castlevania, seja pra quem é novo nesse ""estilo"". Jogo difícil na medida certa. Tu morre mas não necessariamente quer arrebentar o controle haha.\nVale cada centavo! No aguardo das free DLCs agora.",Recommended
"If you like Symphony of the Night, you'll like this game as well. I mean this in more than one way though. It isn't just similar to SotN. It's pretty much a remake, with Aria/Dawn of Sorrow's soul system included. 8 out of 10 areas are more or less the same, design wise. You have your clock tower, your underground cavern, your library, your citadel, etc. etc. Now don't get me wrong, I absolutely LOVE this game. It just felt a bit too much like SotN. It kind of feels like the game they WANTED to make around SotN's time but couldn't, so they made it now. I give this game a 9.9 out of 10. the minus 0.1 is due to the similarities being a bit too much. There's even more patterns that are the same, but that would include spoilers, which I'm not willing to do.\n\nI know it won't be for years, if at all, but I really.. REALLY REALLY hope they make a sequel. Would like a game just like this, only without the exact same structure as SotN. I mean, after all, when you know exactly what do to next because you played a DIFFERENT game, you can't help but feel like it's too similar.",Recommended
"this game is the BEST since SOTN and Now This ? WONDERFUL~ games like this shall exists more than any other crap games , best collecting , Soundtrack and even change characters looks , Damn i love it , hoping for more games like this one , keep it up !",Recommended
This is my first metroidvania style game and it was damn good. I was hooked from beginning to end. I strongly recommend it.,Recommended
"I'm a backer of this game and I was prepared to be disappointed, but I have to admit that Igarashi and his team have delivered. This is exactly the game they said they would make and exactly the game I wanted. Are you looking for a great Castlevania-style game? You've found it.",Recommended
"I'm a huge fan of all the Metroid titles. I tried most of the Metroidvanias on PC out there and they just didn't compare, yes even Hollow Knight was dissapointing. \n\nBut when I played SoTN I knew this was the Metroid-like game I was looking for. Bloodstained is SoTN 2.0, addicting gameplay, huge castle, little bit of farming for materials, badass music, epic boss fights, it has it all.\n\nMy only complaint is weapons are garbage compared to magic which is a bit lame you never really get to use your sword or mace because magic just outclasses it in everway possible.\n\nIf you're a fan of Metroid or Castlevania this is a MUST BUY",Recommended
"[h1]Praise and nitpicks from a mainly satisfied Igavania fan[/h1]\nI backed this when it was first announced on kickstarter and I have been a fan of Symphony of the Night and the other Igavania games for roughly half my life. I was not disappointed. Though the many delays and changes were frustratring, I think the finished product is highly polished and well worth the wait. I find that the game is a pleasant mix between nostalgia and new elements, and I was continuously surprised by how concepts from older Igavania games have been innovated or given an original twist.\n\nAs a big fan of the gimmick from Aria/Dawn of Sorrow and Order of Ecclesia where you collect and use the powers of monsters, I feel like Bloodstained has taken the best of this concept and improved upon it with the ability to upgrade shards and sell off your surpluss. This increases the value of defeating old enemies whilst backtracking, and adding to this are the respawning silver treasure chests. Bloodstained does a lot to make the backtracking more rewarding, which I think will be appreciated both by fans and enemies of the backtracking in other Igavania games.\n\nTaking my time to leisurely explore and doing a minor amount of grinding, it took me roughly 31 hours to complete the game on Normal mode for my first run-through. I had two crashes during that time, and otherwise have not experienced any bugs or glitches.\n\nI did note a handful of typos or missing words, and on three or four occasions the text dialogue did not match up with the audio dialogue. That's as far as my technical issues with the game go. Keyboard and mouse control are not nearly as bad as I feared they would be after playing the backer demo and the retro prequel, but the user interface implies heavily that the game is intended to be played with a controller. As someone who grew up playing on console and only made the switch to PC gaming a few years ago, I found the keyboard controls acceptably comfortable with some minor reconfiguration.\n\nI thought my major gripe would be with the underwater mechanics, but you eventually unlock an ability that vastly improves the underwater movement and combat, before actually needing to deal much with the underwater areas.\n\nAt this point, having just finished my first run-through, the only thing I am really missing a lot in this game is the ability to upgrade gear, in addition to crafting. I would have liked to be able to improve the armours, accessories and weapons I have, since a lot of the better items have visuals that I don't enjoy. I spent much of the game wearing comical glasses because they had the best stats. I don't mind looking goofy during 'serious' cutscenes, but there were a lot of cute or cool items I never wore because they simply had no benefits. An alternative fix to this would be glamour slots, like in Terraria, where you can wear one armour for stats and one armour for visuals. This is especially relevant since only one item I came across will change the appearance of Miriam's default dress. That said, I am very happy with the customisation options for hair, skin, eyes and clothing colour. I was missing a white dye option, and would have liked to be able to unlock more dye options over time. This brings me back to item glamours/gear enhancement; there is one scarf you can dye, but it does not have the best stats, so what is the point?\n\nThere are also mechanics around the shards that could be explained better, such as the difference between rank and grade and what the shard's grade affects. But all in all, this is a very beautiful and very addictive Igavania style game that I hope will go on to see a lot more love and DLC (hopefully even sequels?) in the future.",Recommended
If you are a fan of the Castlevania series. Bloodstained as the spiritual successor to it lived up to the hype. It was able to offer the best of the Castlevania Series. On a side note hoping for a bigger map (seems a bit small compared to the previous games.. here's hoping for an expansion/DLC !),Recommended
Its everything I was looking for in a game. Unfortunantly the xbox controller stopped working for it. Unless i get a fix soon I don't think I can deal with this,Not Recommended
"Finished the game with 15 hours in game.  The game is solid for 35 bucks (I bought the game for 20 bucks) . It's a solid 7/10\n\nGraphic: Can't ask more, the graphic is on point. I do have the feel of old style and modern at the same time. Bring back so much memory :) \n\nSound: I like the ost, but honestly they just repeat the same  every time. So I was listening to music instead\n\nGameplay:  A LOT OF BUGS.  I meet raw 6-7 bugs such as graphic bug, item drop on the air bug, headless Mirana and many more.  They did patched it in next ver, but the item graphic still there.  \n\nGame has very few interaction, and POORLY telling you what to do. Most of people compare this to SOTN but please this is 2K19. Not many people play game and enjoy spending 3-5 hours looking WHERE TO GO.  We are in the 2k19, Good game is the one with friendly Interaction. So player can feel reward, or don't feel any lost.   \n\nGame pass on my most idea type of RPG, they have side quest, dungeon crawling type.  Doing side quest, grind items-> craft shit to be better. Very simple, yet very rewarded and effective.  The beauty of 2D.5 style, yet the majority what you do in game is fighting demon and collecting their shard - A very interesting mechanic, allow you to strength and explore your style- as well as level up to get better stats.   Boss design also very good, they are unique yet will give you a very challenge fight on Hard difficulty even you think you get good gear.\n\nVerdict:  The control keyboard support IS TERRIBLE. This game is meant to play on controller, though I do appreciate if they can add the KB support if they want to release on steam. \n\nI find myself spend 15 hours into the game, sometime I lost because I dk what to do and have to use FAQ ask question. But overall I like the game and would give it 7/10 :)",Recommended
Like the game alot. like the exploration. hidden area. and collecting shard.,Recommended
"Great game.\n\nIf you love Metroidvenia-genre games you need to get this.\nThere is a lot to do, a lot to explore, a lot to grind (if you are into that) and a lot of love put into this project.\nThe cutscenes are a bit weird looking because the animation are weird in them but the gameplay and the animations during gameplay feel just right.\nIf you ever played any castlevania you will love this.\n\nMy only issue is, that some weapons, like firearms, need a bit of balancing but that's where my complains stop. \n\nCurrently working on 100%ing the game after clearing the final boss, still having a blast.\n\n[list]\n[*]Gameplay 9/10 but with that Castlevanian feel that has been missing for ages, so 10/10 for some people. \n(Weapons need a bit of rebalancing) \n(Techniques feel difficult to pull of and don't feel that rewarding. They are however not needed to complete the game)\n(The gameplay feels good and ""just right"" anyways.)\n[*]Story 8/10. A game that has a story, if it's good or not is for you to decide. The lore of the universe is dope though.\n[*]Art 9/10. 2.5D Graphics pushed to their limits with the budget and time that was available. Looks stunning but there are a few textures here and there that overlap. Nothing gamebreaking.\n[*]Soundtrack 10/10. Awesome Orchestral score for every biome.\n[*]Map design 8/10. A lot of reasons to go back to older maps with new powers to find something hidden. Absolutely great to revisit older parts of the map. Only downside is, that there is no more Map left after ~15-20 hours.\n[/list]\n\nMy personal enjoyment of this title is immense and I just want more and more of this game. There are some DLCs in the works because of Kickstarter goals. I have high hopes, that these will be meaningfull additions to the game.\n\n\nA Controller is recommended but not neccessary. You can absolutely play this game with Mouse+Keyboard.",Recommended
This game will restore your faith in the wonder and magic of what video games can be. \n\nIt is essentially a love letter to the aesthetics of 90's gaming which both old and new players will be able to appreciate.\n\nHighly recommended.,Recommended
"**DO NOT BUY THE DLC IF YOU ARE BUYING THE GAME DIRECTLY (what it adds to the game is minimal at best, even if it's content that was originally backer exclusive)** \n\nThat being said, Bloodstained is an absolutely wonderful game. Kept me glued to my screen for 60+ hours and I haven't even started Hard or Nightmare modes yet. Very reminiscent of more modernized Castlevania games such as Symphony of the Night, Dawn of Sorrow, and Order of Ecclesia. Great voice acting, tons of references, and a slew of weapons and spells to keep you entertained.",Recommended
"If you love Castlevania, you will love this game.",Recommended
"Absolutely incredible.\n\nI've played Symphony of the Night, Aria of Sorrow, Dawn of Sorrow, Harmony of Dissonance, Portrait of Ruin and Order of Ecclesia. Castlevania has been one of my favorite series for such a very, very long time. It hurts to say that this might be better than all of them. There's so much love and care put into it. It feels like a game from another era with how much vision and passion floods every single aspect, as opposed to the corporate focus-tested trash that floods the market nowadays. \n\nIt's not perfect -- no game is. But its charm and ambition is more than enough to cover its flaws.",Recommended
"Totally Dracula X Symphony of the night CLONE and when i say CLONE i really mean it.. same enemies, weapons, animations, familiars (even some characters). Even same secrets....",Recommended
"It's basically the perfect Castlevania game. If you're a fan of Symphony of the Night or Aria of Sorrow, then this is that, but a bit better, and in 2.5D. The game is incredibly fun, the music is phenomenal, it has well-designed bosses, lots of weapon options, and is up there as one of the best Metroidvania games I've played.",Recommended
"I normally don't write reviews but I felt compelled to for this game alone.  This game is absolutely amazing so far!  Granted, I'm only 3 hours into it but just the sheer amount of attention to details and other things I've noticed makes this feel like a love letter to SotN.  I'll be back once I finish the game for a full review but so far I'm loving what I'm playing right now!",Recommended
Really fun and deep metroidvania style game. I loved symphony of the night back in the day and this feels very similar to that playstylle.,Recommended
"This game just feels right. As a Castlevania fan (my favorites being SoTN, AoS and OoE), I cannot recommend this game more highly. \n\nIt has elements mixed in from all three games. A large map to explore, a Soul-system, a large variety of weapons to choose from, side-quests and crafting. For those that don't enjoy side quests, the game doesn't go out of its way to make you do them, and most of them are cleared simply by progressing and beating enemies. \n\nIt's a great modernization of the formula. Cutscenes are rough, but the voice acting is surprisingly good. The visuals might be hit or miss, but I personally love how some of the colors in this game shine. Aesthetics. \n\nBloodstained: [strike] Symphony [/strike] Ritual of the Night is an amazing game.",Recommended
"EDIT: Can probably ignore most mentions of bugs, as recent patches have fixed most of them. Changed my review to a recommend as the bugs were the main issue I had with the game.  \n  \nGreat game, but in it's current state it crashes often enough to make me not want to continue playing, alongside progression stopping/slowing bugs such as items falling through the ground or just not being interactable(cant be picked up for 15sec to a full minute after dropping). \n\nThere is also a distinct lack of information in the game, with basic character stats having zero explanation of their purpose anywhere and some combos being hidden(no way of knowing how to do them, not even bookcases that tell you how to do them, other than trial and error).\nMost items are pretty vague in their description with things like ""increases frequency of critical strikes"" but no way of knowing by how much so you cant tell if its even worth it or not.  \n  \nTLDR; Id say the game overall is really damn good, just held back by some outdated design choices(omitting basic information just because thats how old games were) and some bugs, such as items not being collectible after dropping, random crashing/freezing and the game ALWAYS launching on your second monitor if you have multiple.  \nPurchase at risk of your own sanity, possibly wait for a patch or 2 to fix some of the above issues.",Recommended
"You like SoTN?\nYou like cute demon gorl?\nHave you been disappointed by Konami?\nThen you've come to the right place friend, Konami can't hurt you here.",Recommended
"Very satisfying and fun to play, classic gameplay.",Recommended
castlevania waifu edition,Recommended
"So, as many people here, I don't usually do reviews of the good games I play, but Bloodstained deserves all the praise it can get. A lot of games today don't quite gives me as much fun and nostalgia as Ritual Of The Night. \nThe art and graphics are just beautiful, using Unreal Engine was a great choice form the developers and the visuals are just gorgeous. \nThe music: god damn amazing. For those that loved Symphony Of The night and such, you'll be awed in each new area that you discover. The music fits the location every time and is just beautiful to listen to. \nThe story in itself is quite basic but still decently written and varied for a game where you bash enemies most of the time while trying to level up your character etc... \nThe gameplay now. Oh dear Jesus it is Goooood! The flexibility in character customisation is pretty darn awesome and varied. I won't spoil much here, because discovering new mechanics is also part of the joy in that game, but you just always find a power or weapons that is quite unique and refreshing. All spears don't attack the same, all sword don't strike the same way. You even have some tekken/street fighter like techniques for most of the weapons, which are unique to each of them and gives even more variety to the gameplay. \n\nA lot of good for any gamer in this game, even for first time players that are not especially old nostlagia guys like all the fans of the Castlevania series ;) \n\nBUY - THIS - GAME\n\n\n",Recommended
"This game is so much fun and lives up to it's expectations. I noticed people experiencing crashes but luckily I haven't had any!  I will be doing a more detailed review after I finish the game, but overall so far so good. It is worth the buy. Do it.",Recommended
It's far better than I had dared to hope.,Recommended
Amazing game,Recommended
s good,Recommended
I ruined muh keyboard with tears of joy !!!!,Recommended
What a Beautiful Duwang,Recommended
"Game is far more than I had hoped or expected, especially for a kickstarter style game.  Phenomenal!\n\n",Recommended
"You will either love or hate the art design, but the gameplay and everything else in between is amazing. The size of the content is massive, and there's a lot to discover and follow-up on for absolute completionists.\n\nAll of this said, I hope Igarashi gets to make another one of these, but with more polish and a less-divisive art style. Definitely worth paying for full price, but even better that it's 10 percent off.",Recommended
"This game gets so much right. As a spin-off to symphony of the night so much feels like it was taken right out and improved, Small things, like moving the dash button to the shoulder button, and huge things like the weapon play, shards, and the fact that there are multiple areas such as ships and villages in one big map. Every single addition put in this game feels like its meant to be there, and I honestly have not found a single flaw yet, besides the fact that the game crashed once, and that trying to bunny hop gave me carpal tunnel",Recommended
buy ittttttttt,Recommended
Very good game. some bugs but not game breaking.,Recommended
I bought this game on steam and I had a sore back that needed rest so i could not play it for long. Ended up buying on my xbox one aswell to play in bed. Amazing game and worth every cent!,Recommended
"So Bloodstained gets a recommendation from me because the game play is fantastic.However everything else about the game is fine at best to mediocre at the worst. Whole bunch of random bugs, model and texture quality varies wildly, at least two points where there is no indication of how to progress, etc.",Recommended
"Anyone who has played a Metroidvania style game knows exactly what they should feel like, and Bloodstained absolutely nails it.\n\nEveryone keeps drawing Symphony comparisons and rightfully so, but know before you dive in: this game plays more like Aria of Sorrow/Dawn of Sorrow, with the Enemy Skills you obtain through Shards being a major component of gameplay. \n\nCannot recommend this enough if you've enjoyed a Castlevania game in the past 20 years.",Recommended
This is just what I had been waiting for since Order of Ecclesia. I hope Iga keeps making these games.,Recommended
"This game is Iga's love-letter to Symphony of the Night. If you loved that game or any of the GBA-DS Castlevania titles, you will love this game as well.\n\nKonami believes Castlevania is dead; let's help IGA prove they are wrong!",Recommended
"Great game. Definitely up there with Aria of Sorrow and SoTN! Base difficulty felt a bit easy at times, but the game itself is still very enjoyable since each run can be different based on luck with enemy drops. Fightstick recommended if you got one, but that could just be personal preference since most Metroidvanias / Platformers just feel really comfy with arcade buttons.",Recommended
"Feels and plays like a modern Castlevania game (SotN to OoE).\nBuy it.\n\nWhat I want in a future new release:\n* A bigger bestiary (will happen eventually)\n* More unique enemy room patterns\n* Improved enemy behaviors (things that happens when they don't see you, silly attacks)\n* Better animations\n* Less wax\n* Skeletons\n(will update if something is missing)",Recommended
"I feel compelled to say something for this game.\nThe reason I bought this game was because I saw the trailer where the developers and Iga looked at criticisms given to them by others, then improved the game on it. The amount of sincerity to make a good game shown in the trailer made me very interested in the game itself, and sure enough, the gameplay corresponds to the love put into the game.\n\nVery solid mechanics, very addictive gameplay, and as someone who has never played any metroidvania games nor igavania games in particular, this was my entry to the small subgenre, and I wasn't disappointed. The music and sound design is nothing to scoff at either, they work together with the engaging gameplay to keep you engrossed.\nAnd of course, I need to give credit to the punishing gameplay. What I mean by this is that usually in games I get very greedy. I explore too far too fast, I try to grab whatever I see, and I don't like to throw things away. In this game, there is no auto-save, so you have to make it to the save rooms to save your game, however, being the greedy little shit I am, I've died upteenth times by now just exploring new areas without saving, even having to fight a boss twice because I didn't save due to greediness.\n\nAlso, there are a ton of different weapons in this game, each offering a slightly different way for you to approach the combat, so you'll be able to find the one for you. This, combined with the shard system essentially creates a game whereby there's so many different mechanics and combinations for you to discover, and more that I myself have no idea about(yet, I'm still playing).\n\nFinally, I just want to say I paid almost full price for the game and I feel it's definitely worth it. This was a successful kickstarted game, and they delivered greatly, so support the developers and let them make more good stuff.\n\nNow excuse me while I go back to the game.",Recommended
FRIKN HELL THIS IS WHAT I HAVE BEEN WAITING FOR MY WHOLE LIFE! \nTHANK YOUUUUUUUUUUUUUUUUUUUU!,Recommended
