review,recomend
I got bitten by Luis Suárez\n\n10/10 must buy,Recommended
worst. already owned this on ps3 but i bought it again to take advantage of the mouse for shooting but it's so poorly optimised i've ended up using my 360 controller instead. the character can't straife using (a) and (d) and can't move at all when aiming. i know it's an old game but don't bother porting it to PC if it's going to be this bad.,Not Recommended
Take a page from 8th grade me and buy this game like 6 times.,Recommended
I recommend this game if you like zombie horror survival. The bosses are really hard in normal mode but that's the way i like it. Mabye if you had this on Ps 2 you might ask why i should buy this game? Well here is your anwser: This game is now full HD. That means the quality of the game is loooot better than Ps 2 version. You can have steam trading cards. If you have steam and you use it a lot and you are Re 4 fan what is the best way to show it? Re 4 steam backround of course :D. And this game is NOT Pay to win like WarZ (Better known as: Infestitation survivor storyes,Recommended
"Day 243, still didn't found any black villagers. Still not a racist game. 10/10",Recommended
welcome stranger,Recommended
This game is not small-time.,Recommended
"I preordered the game to get the special perk, I think it was a book or something. I never got what was promised.",Recommended
"A VERY good game, but with some drawbacks.  I'll list some of my personal pros/cons.\n\nPros\n-A nice survival, horror feel to it\n-Satisfying to make progress\n-Variety of situations and enemies\n-Upgradable weaponry\n\n\nCons\n-It runs VERY poorly on PC.  Expect LOW fps\n-You cannot aim and move at the same time.  You get used to it.\n-Quick time events.  Hate them, but the game is worth it.\n-Half the game is an escort mission, but usually it's manageable.\n\nAll in all, I love the game.  Would recommend you give it a try!",Recommended
water doesn't look as good as it did in the other versions 0/10,Recommended
this game is Fully Fuckin Sick,Recommended
IS GUD,Recommended
"What can I say?... Well, its amazing, yeeeeee, It have a minor flaws, considereting the original platyform was gamecube, at 480p, which means .3 mpx at the moment, if you compare agaisnt 2mpx which its full hd u have to give some credit man. \nInstead of saying the cons I wiill say the odds\n\n: If you have played RE5 or RV6 or wahterver after this game, at first the controller in a xbox pad will semems idiotitc. So instead of that,  just thinK hardcarore. Remember, u want to be remembered for been hardcore, not softcore.\n\nIf you played the original one or remake or wathever, have fun, fuuuuuuuuuunn. \n\n\nIf you have doubst buying this game, buy it if only been at discount.",Recommended
Still the best Resident Evil game in my opinion.\nInventory tetris for the win.\n\n10/10,Recommended
"I'm a fan o RE series, no matter what, except for now...\nCapcom really did pissed me off this time, and as I read other reviews, I see I'm not the only one disapointed.\n\nThe game cutscenes are out of sync by at least 6 secs! 6 d**n seconds, for Christ m******fu***g sake!\n\nAlso, the game is sufering severe slowdowns on exteriors and many times in interiors too, even if the specs are turned to minimum!\n\nI've waited to by this game on sale, just because I couldn't afford it because of finace troubles, and then, after been waiting the whole summer sale for this game to get a bit lower so I could put my hands on it, is that what Capcom does to their fans?! \n\nC'mon, devs! What the hell?! This game needs urgently a patch to fix this and NOBODY is paying us to be testers!!!\n\nBy now, 4/10\n\nSo sorry, I'll change when you guys work this out.",Not Recommended
Killed a bird \n\nGot a grenade.\n\n10/10 Would kill a bird again.,Recommended
Bad PC controls,Not Recommended
"Phenominal game. Really went downhill starting with Resident Evil 5, but didn't completely disappoint me until Resident Evil 6.",Recommended
CLASSICO! VALE CADA CENTAVO.,Recommended
The ultimate in replayability 10/10,Recommended
I disliked the movement and gave up on the game early on.  Prop hunt is really fun though.  It is good for a few laughs.\n\nOverall the game is a 5/10 and worth $3-$5,Recommended
"A better over the shoulder 3rd person shooter has yet to be made since this game was originally released.  Other's have tried and failed to emulate the fabulous mechanics in this game, and frankly no one has dared to try and recreate the greatness of the attache case.",Recommended
"This rushed port would have been acceptable if they at least had the courtesy to optimise the game to run at a decent speed. Aiming is atrocious thanks to the game converting mouse inputs into analogue x/y (controller inputs), leading to a ridiculous amount of negative mouse acceleration leaving me to fight with the controls. The Menus and general user interface remains almost untouched from its roots  yet  this is on a PC now, using wasd to manage my inventory is very tedious when I have a perfectly good mouse (added convenience from a mouse interface would be a grand selling point). However the greatest failure is the slowdown, the moment I walk into the opening village the game begins to dramatically chug as though Leon is walking on the surface of the moon, I look away from enemies and instantly the game pics up. This is unacceptable for a full released game costing £15 and renders the experience sickening (The option for 120 fps would be appreciated considering vice city had it back in 2003).\n\nIt’s still Resident Evil 4 and that fact is what truly makes this so heart breaking, I would love to be able to just play this game in all of its chainsaw fleeing monster freezing glory but seeing it in this state is truly pathetic. Give me quality non accelerated mouse input, provide a UI optimised for mouse and keyboard for your pc port and spend the time to optimise the game for your user base.\n",Not Recommended
"tl;dr It's Resident Evil 4.\n\nWhy don't you already own this game for several different platforms already?\n\nThis game has memorable atmosphere, fun to use guns, and entertaining, highly replayable gameplay. \n\nIf you haven't played this game yet, you should. The PC port is actually not a piece of shit this time around. \n\nI've played and beaten every port of this game on every platform, including the original awful PC port, but they re-ported the game for steam and it's actually not terrible.\n\nI still stand by the fact that the Wii Edition is the best version due to it's intuitive controls, but this is the second best version so you're not missing out on much. If you want to know which version of Resident Evil is the WORST, it's the PS2 version or the original PC version (Again, the Steam version is not that PC version, this is a safe buy).\n\nAlso, keep an eye on this project; It shows a lot of promise. http://www.re4hd.com/",Recommended
"Probably one of my favorite Resident Evil games in the series along with 2. Amazing game, can be slightly laggy at times but worth your money. :)\n\nEDIT:\n\nSo I've played a lot of the game and as enjoyable as it should be. The one thing that kills it for me is the massive lag that should not exist to begin with. Lagging simply for having enemies in the area is terrible. There should be a patch to fix the slow down issue but given that this game was released on Steam a good while back I doubt the patch will ever happen.\n\nWhile I continue to love a majority of the game (playing with a controller is a good idea, I don't mind a slight change in controller setup for the PC) the main issue that ruins it for me is the lag. The lag goes as far as ruining entire cutscenes. Audio will play 6-10 seconds before the action in a cutscene happens. Also, in rarer cases, the game will lag so bad with cutscenes that the cutscene plays 10 frames per second for absolutely no reason and can cause some things to fail to load in a cutscene.\n\nIf it was not for the lag, I would absolutely love to recommend this to all my friends who want to play it.\n\nFinal EDIT:\n\nAppears lowering my FPS to 30 fixes some lag issues but I have to stop playing at the King's Grail room. The lag there becomes so terrible that it took around five minutes after I pressed the menu button for it to come up. Reading the forum as well, seems Capcom does not care in the slightest to fix lag issues despite plenty of complaints (even from a user like me who has all the right setting set up to make the game work as good as possible). No future patches to be expected, Resident Evil 4 - HD Lag Edition is a more fitting name. Cash grab indeed, poor play Capcom, poor play....",Not Recommended
"What a' ya buyin'?\n\nThis.  You're buyin' this.\n\nMy one worry when buying this was that it would get ported over badly, but it didn't.  The controls are clunky because the controls for resident evil 4 have always been a little clunky, but once you get that (and some of the voice acting.  Again, not the port's fault), it's awesome.  They had the good sense to do the unreal/valve games/probably tons of others style of ""mouse aims/looks, WASD moves, e is action, r is reload, etc."" style of controls.  Y'know, the best style of controls.\n\n",Recommended
"Nearly a decade later this game still hasn't been booted out of my top ten list.\nMemorable story, dialogue and experiences.\nResident Evil 4 was my gateway drug into the franchise, and I've yet to find a better title in the franchise.",Recommended
THIS GAME MAKES MY DICK ROCK HARD 20/10 BUY IT NOW,Recommended
Tried fishing with a gun...got eaten by the giant lake monster.\n\n10/10 would fish with a handgun in the forbidden lake again.,Recommended
"so playing this game on the ps2, the Wii and the xbox 360 ( i didn't have the gamecube) but it is still better than ever i have beating it about 45 times all together non exagerating I cannot get enough of this game, the gameplay is amazing great graphics and a great Story:\n\nYou play as Leon S. Kennedy working under the president and your first mission it to rescue/Save his daughter Ashley (Who gets very annoying from the moment you rescue her) from a Cult known as the Los Illuminados  where you start off in a Village in Spain. I won't spoil the game because it is a great story and if you have not played it yet, or if you have not played in in awhile i recommend playing it and refreshing your memory of this game. Professional is still hard but fun. O and rearranging your inventory over and over is fun too haha.",Recommended
WHAT IS THE BEST HANDGUN AND WHY IS IT THE RED9?,Recommended
Leons hair is freaking beautiful.,Recommended
This is a great port of an amazing game. I would highly recommend this if you haven't played it on another platform.,Recommended
"Quite possibly the greatest game of all time. You owe it to yourself to play it.\n\nGood:\n- Lengthy campaign\n- Weapon variation(so fun)\n- Combat(the best)\n- Mercenaries\n- So much stuff to do, but not overwhelming\n- Cheesy dialogue\n- Headshots\n- Atmospheric\n\nThe bad:\nN/A",Recommended
Probably the best Resident Evil after RE1 2 & 3. \n\nA lot more action orientated than previous games but still excellent none the less!,Recommended
"Unless your PC has the technical prowess of the Monolith, do not buy this abysmal port that makes Dark Souls look fantastic. Great game though",Not Recommended
lol fps,Not Recommended
Fantastic game. Thank god they updated it so this pc version is actually playable. Definitely one of the best games out there though and has been for years. Wasted dozens of hours playing this as a kid,Recommended
fukcing RE4,Recommended
"Played it through on the gamecube originally, compelling story, great fun, dick bender for sure at times, \n\n420/69 it's okay - IGN",Recommended
"Best Resident Evil for me. I have beaten it a dozen times, at least.",Recommended
In this game you shoot a bunch of Spaniards and try to peek under a minor's skirt. 10/10,Recommended
One of the best games of all time.,Recommended
"LOVE THIS GAME, But the port sucks balls, still to this day, i can't play it... :(",Recommended
"Resident evil 4 is one of those games that I have fond memories of playing when I was younger. In my opinion, this is the best out of all the Resident Evil games. Maybe it's the nostalgia, but I just can't stop playing it. \n\nThe first thing you need to realise, is that this game uses a 'tank' control scheme. What I mean by this is that you cant move while aiming your gun. You cannot side-strafe like in the 5th and 6th games, making it very awkward to play without a controller. That being said, the controls are as good as they can be on a keyboard and mouse, but I would still recommend using a gamepad.  I think these controls actual help the gameplay in several ways. First off, the game is in third person view, which obscures a lot of your view to begin with. Second, not being able to move or see at wide angles really helps the atmosphere. It makes you feel anxious in battles, especially when you know something is creeping up behind you. \n\nThe gameplay is challenging and fun, but it may seem a bit repetitive at times. You will battle many bosses throughout the game, but they will all have a different style to them. Some bosses will have you running around enclosed spaces, trying to avoid their attacks, while some others will have a mostly stationary boss that sends in minions and hits you with powerful slow attacks. There are many weapons you can unlock and buy, including a rocket launcher (which can be used to cheat through some of the harder bosses.) The inventory system is one of my favorites in any game. You have to fit all of your guns, ammo, grenades, rocket launchers, and herbs into one tiny briefcase by roatating and organzing each and every item. Just picking up items is a puzzle! \n\nThe graphics are nothing to write home about, and this particular port has bunch of framerate problems, but it isn't anything I would regret paying for. In the end, I would recommend this game over any other Resident evil game. \n\nAnd as a side note, the games' title is all lowercase letters in your steam library. This is a minor flaw, but when you have over 500 games like me, having only ONE lowercase steam title is irritating. Unfortunately, no amount of bitching will get this fixed, as it is a copyright problem.",Recommended
"OK, so I'm guessing you've heard about this game. How it's so important, it changed third-person shooters and survival horror forever, yada yada yada. But is it really still worth playing today?\n\nHell yes.\n\nAfter a disappointing experience with RE5, I had just assumed Resident Evil wasn't for me. I could not have been more wrong. This game is amazing. The combat still holds up. Although it might look boring since you can't move and shoot, it's actually one of the most intense games I've played. A single mistake can ruin everything, but you can always recover through a bit of luck and careful shooting. The AI isn't brilliant, but it's still really good, better than many modern games I could name.\n\nThe HD visuals look really nice. Each weapon is well balanced and serves it's own niche. There are a couple issues, of course. You need a big CPU if you want to run at 60 FPS, and not all the textures have been updated, leaving some rough patches in the scenery. And the cutscenes in Seperate Ways haven't been changed at all. The voice acting and plot are hilariously bad. But all in all, this game is incredibly fun. It's aged surprisingly well, and this edition puts an extra coat of polish on an already fantastic purchase. Even if you don't consider yourself a survival horror fan, you will probably enjoy this game.\n\nWhat are you waiting for? Buy it now!",Recommended
GOTY 10/10 BBY,Recommended
"I've played over 250 games. This is my third favorite of the all. Incredible gameplay and atmosphere, good story, satisfying gore, loads of extras, and immense replay value.\n\nOh, and ten seconds into this: http://www.youtube.com/watch?feature=player_detailpage&v=axZ-SZJhN60#t=10\n10.0/10.0",Recommended
Awesome game with huge performance improvements compared to the last pc port. Must buy !,Recommended
"meh... if you haven't played it then get it.. if you have, I didn't find it a huge upgrade at all.. disappointed I spent money on it.",Not Recommended
"Played it so many times on PS2 and PC that I actually lost the count. It's amazing to see the HD version on PC and now I'm enjoying it more than ever, thank you CAPCOM. Now we just need RE 1-3 to be relased in HD here on steam. <3",Recommended
THE BEST RESIDENT EVIL.,Recommended
"I've played through this game so many times now, not counting the steam version. Basically, you control a Ken doll through Spain and kick ass. A perfect fit for survival horror fans and gun nuts.̶ +1 point for hot MC",Recommended
loved this game on ps2 but it looks sooo much nicer on pc loving it,Recommended
"'Hey, its that dog!''\n\n''Wheres everybody going... Bingo?''\n\n''I see the president has equipped his daughter with... ballistics.''\n\n''A Senior moment perhaps?''\n\nGame Of The Year, all years.",Recommended
This is one of the greatest games ever. Play it.,Recommended
"(Quick verdict at the bottom)\nScore: 4/5\n\nResident Evil 4 is actually the fifth game in the main series, and definitely the most popular. Critics and gamers alike heap praise on this title like there's no tomorrow, and you can't blame them, because the game really is incredible. And although it's set some questionable trends, like the hideous and cheap quick-time event, or the genre shift from horror to action that it's successors unjustly receive criticism for, the game holds up incredibly well today. Thus it should be no surprise that it has been released on basically every platform in one way or another; this one is the second PC version. We're talking about [i]Capcom[/i] here, people! The master milkers! This review will be mostly a comparison between the original (abysmal) 2007 PC port and this re-release.\n\nGraphically, this game isn't a remake but an HD overhaul, so don't expect it to be amazing. The new textures look great in comparison to the old ones, but still kind of washed out and muddy. Animations are exactly the same, but no complaint there, as they're extremely fluid and, well, kick-ass. There's a new lighting engine and it looks good, but still not great. Far better than the original 2007 release though. There's also a variety of video options to tweak, which, while standard, weren't there for the original, so it's a nice addition. 60fps looks great if your PC can handle it, but the option to stay at 30fps is still there for lower-end machines. I've heard complaints about how the game runs, but I haven't run into anything major so far, so I assume they've patched a couple of things. Monster design is unique and some of the best in the series, for sure. Regeneradors/Iron Maidens still scare the piss out of me, and they look even worse now in HD. Menus are crisp and finally the cutscenes are in real-time, which is so much better than those eyesore FMVs in the 2007 version.\n\nSound-wise, it holds up well. Being the middle point for the series, the voice acting sort of follows suit; it's like halfway between a B-movie (from Resident Evil 1, 2, 3 and Code: Veronica) and a Hollywood blockbuster (Resident Evil 5, Revelations and 6). Still camp, but in a good way. Music is phenomenal, very appropriate and moody depending on your circumstance in the game. Enemies sound chilling (again, the Regeneradors scare the piss out of me) and just damn cool a lot of the time. The bosses especially provide some traditional Resident Evil-style mutations. I do have an issue here though; every now and then the game will just stop playing all sounds, only for them to all play at once after a couple of seconds. It doesn't happen often but it is kind of annoying nonetheless.\n\nStory: typical Resident Evil. As in, it's just all over the place and weird. Kind of a mixed bag. One thing I never liked about the plot in Resident Evil 4 is how radically different it is from its predecessors. [spoiler]If you ignore the fact that Wesker, Ada and references to Umbrella's downfall are in the game, it really doesn't have anything to do with previous entries.[/spoiler] It's pretty much entirely self-sufficient. The fact that the gameplay changes radically as well further alienates it from the earlier games. But the story has never really been a drawing point for me in this series, and it's not too complicated and gets the job done, despite some cliches here and there. Leon S. Kennedy, from Resident Evil 2, is tasked with rescuing the President's daughter, who's been kidnapped in rural Spain. He interacts with a cast of mostly interesting characters, there's a couple of plot twists, and there's some nice political stuff thrown in.\n\nThe gameplay is where this game shines, and it's easy to see why it's renowned as a classic and one of the best games of all time. Gone are the fixed camera angles, pre-rendered backgrounds, solving puzzles, zombies, and avoiding enemies. Resident Evil 4 is pure action, but this isn't a bad thing, because it's done so well. Setting the trend for basically all future third-person shooters, Resident Evil 4 is played in an over-the-shoulder view from Leon's perspective. Tank controls are far less restricting when the camera moves with you, and aiming is now free, allowing for precision, which you'll definitely need. Enemies react incredibly well depending on where you shoot them, or what type they are. No, you can't move and shoot, but you get used to it quickly (especially if you've played the earlier games).\n\nIn the place of zombies are Ganados (Spanish for ""cattle""), humans who have been injected with a parasite which makes them all hive-minded servants, hell-bent on slicing you open with a scythe, or rake, or hatchet, or kitchen knife, or chainsaw. Shoot them in the arm and they'll drop their weapon. Shoot them in the leg and they'll drop to their knees, allowing you to perform a crowd-clearing and oh-so-satisfying kick to the head. They're relentless, smart and they greatly outnumber you, and they're always getting stronger and more intelligent, which keeps them from being boring and keeps you on your toes. Their human qualities and behavior makes them all the more creepy too. And there's far more than just Ganados, too. There's tons of different enemies to kill, all requiring different tactics and weapons.\n\nWeapons are now acquired (mostly) from a travelling Merchant, who is simply the greatest Resident Evil character of all time. Not really, but he's cool. You can also upgrade weapons, find and sell treasures for more money. Your inventory is now an attache case with a grid-based spacing system, meaning items such as herbs take up a mere two slots, whereas rocket launchers take up a huge a mount of space. You can rotate items to allow for more space, or throw stuff away. Pretty much everything is upgradeable, and the sense of progression is really, really satisfying.\n\nResident Evil 4 is also perhaps the only game in existence to have an escort mission that is actually ENJOYABLE. For about half of the game you have to escort Ashley Graham, the President's daughter, to safety. If she dies or gets captured, Game Over. Thankfully, her AI is actually pretty good, and the fact that you can tell her to stop and hide rather than having to constantly be on the lookout makes the game much less of a hassle.\n\nIt controls well, although they definitely haven't aged as well as everything else. This port allows for much greater compatibility, either with a 360 controller or keyboard and mouse. Nothing astounding, but when you consider that the original 2007 release miraculously didn't have mouse support, it's a nice touch. And there's a slew of extras after completing the game. Tons of content to unlock, to keep you going. Sure, there isn't anything new in this version that you haven't seen since the original came out, but at least it's all there!\n\nIf there's one bad thing I can say about this release, it's the fact that it's basically a giant middle-finger to the awesome modding community of the original 2007 version. The people here: http://z6.invisionfree.com/Resident_Evil_4_PC/index.php?showforum=10 made what was one of the worst ports in history into one of the best through their hard work and dedication. I'm assuming Capcom either saw what they transformed this game into, or given that it's easier to port nowadays and that there's already a PS3/360 HD version available, decided that they'd just re-release it for some quick cash. However, there is a new modding community for the HD re-release, and if it picks up even a quarter as much as the original community, I'll be really impressed. After all, I did support Capcom and their money-grubbing ways by buying it again.\n\nVerdict: Buy it if you haven't played it before or in a long time. It's definitely the best version. Otherwise, stick with whatever release you currently have. There's nothing new here. But that ain't a bad thing!",Recommended
"They updated this game very well. I just love the new overall looks. There are some few things which are still not really rendered, but I guess they were just not intendet to be seen in the original works.\n\nThis game worked fine for me, no crashes or anything. Even got all DLC's and they are running fine. Love that game ^-^",Recommended
You get chased by a gigantic statue of a midget.,Recommended
First resident evil I ever played. I really liked it,Recommended
"Every release of Resident Evil 4 always brings, no matter how small, something new to the table. RE4HD is no exception. It brings the best visuals of any port with the best controls the game has ever had. Well worth the money for any version.",Recommended
Great game but the dlc's still have 480p cut scenes and the 60fps a second makes the animations wonky. 8/10,Recommended
its better on the ps2\n\nedit: nvm no it isn't,Recommended
"One of the coolest Remakes i`ve ever played, the new graphics are way better than in the original one",Recommended
The game taught me all about how spanish zombies go about storing their feces and maggots.\n\n10/10 Would search again.,Recommended
One of the best games of All time. \nI recommend anyone who has not played this game to buy now and play it.,Recommended
"Best game in the series! I played this all the time on my PS2, and this version is even more fun. Graphics are beautiful, and no matter how many times I comeplete it the game remains comepletely replayable.\n\nDefinitely 10/10 - Masterpiece",Recommended
"Okay, so a little history. RE4 was originally released for Gamecube only. This was a time when Nintendo owned eclusive rights to sell Resident Evil games. It was AMAZING! The game had some amazing features for its time, and utilized all of the GC's special shaders and effects. Even on a fat old SD tv you felt SO there. Capcom saw the sucsess of RE4 and saw many PS2 gamers wanting to play it (Remember, Nintendo had exclusive rights, but only to the MAIN series. Spinoff titles like RE: Dead aim and RE: Outbreak could be released on the playstation, only if they stared no characters from the main series. These events are still cannon though)\n\nSo then came RE4 for PS2. Being port of the Gamecube version, things like those special shader effects for fog and textures just couldnt be emulated on the PS2 hardware. To make up for the lackluster visuals (and because it had already become a trend, even in the Resident Evil series) Capcom added costumes and weapons not previously availible to the Gamecube version. This pleased PS2 gamers, but as a young RE fanboy, i felt a bit cheated. I knew i had the superior verson, but you couldn't convince ANYONE there was a difference between the two versions visual quality and atmosphere.\n\nThere was also an iPhone version....and my eyes bled just looking at it.....the iPad version was even worse!\n\nThen Nintendo had launched a new console, the Wii (or if you ar as stuck in 2005 as i am, the Reveloution, which in many ways it was) and rumors of a motion-controlled version of RE4 began to circulate. Naturally i was pumped. I owned a Wii (and many of its dissapointing titles) and couldnt wait to see RE4 in full glory, on nintendo hardware....problem.\nSee the gamecube was a BEAST it could go toe to toe with both of its competitors (the Xbox had nearly double the CPU clock and double the graphics chip speed, than the GC. PS2 was slower than the GC at both, but made up for it with almost 9 times the storage per disc). The Wii however, well it abandoned the specialized things that made the Gamecube special. In short, once again a straight Gamcube port of RE4 was impossible. So they used the PS2 version, which could easily be moddified since it didnt have any of those special things either. What we were eft with is an ugly (albeit, fun) version of a once visually stunning game.\n\nFastforward, the 15th Anniversary of Resident Evil, its announced that HD versions of RE4 and RE: Code Veronica X were coming to PS3 and 360! I was PUUUUMPED! I decided on the PS3 version, since the D-pad is far superior. However HD is a very, VERY loose term for the way these games looked. Code veronica looked okay, but really much like the RE4 GC version, the Dreamcast version of CV will always be superior. RE4...well they just took the Wii version, ported it back to PS3 and Xbox 360. \n\nYou might be asking; ""What's your point? All youve done is complain about the GC and preached how it was better than sliced bread. It isnt!"" Fair enough, but my point is this. Have you ever had to photocopy a photocopy? I have. Back in school, music teachers would Xerox sheet music to save funds. Sometimes the last copy, would itself be a photocopy of the original. Then you would have to Xerox that Xeroxed page , resulting in a 2nd generation batch of copies. By the third or fourth time, the image had degraded to the point where certian notes or staffs of the music would be illegible. I believe the same thing applies here. \n\nEvery time this game gets ported, the quality degrades. So don't expect a Recommended HD version of RE4....ever! It would require a complete rebuild of all maps and textures. This is more work than Capcom wants to waste on a catalog game. If you want my advice? Emulate the Gamecube version. The Dolphin emulator has options to display a game at much larger native resolutions. Is it complicated? Yeah, but i dont think any of you will know just how good the Gamecube was, and why RE4 was MEANT to be played on that system. Or maybe you will call me a jackass. Either way, i hope you now know a bit more about RE4 and its post-release history. For more info, or to tell me i messed up some random fact i spewed, message me.\n\nBottom line, it IS still RE4, and it contains all the bonus content from all ports of the game. I am glad it has been digitally preserved, but i SOOO wish HD meant ""All New Textures, with original GC fog effects and bumpmaps"" but it aint gonna happen. Buy it!\n\n",Recommended
President's daughter isn't black.\n-4/6 for white washing.,Not Recommended
"After the abysmal port that was the PC version of RE4, this new release is fantastic. Customizable keyboard controls as well as controller support with both 'classic' and 'modern' sensitivity modes make the gameplay easy for veterans and newcomers. Constant patches from the devs keep the game improving, and the updated HD looks incredible. This game merges shooting tons of enemies with a huge amount of unlockables. No DLC here; all the content is in the game already, waiting to be unlocked. This game was and still is the prime example of a good video game: great gameplay and great replayability. Buy this if you've beaten it 15 times on previous versions like myself, or if you have never played it before. It will reinvent what you think a video game should be like.",Recommended
ten outta ten JUST for the reloading animations. one of my favolrite games ever!,Recommended
"Resident Evil 4 is one of the greatest games ever made.  It rejuvenated the series as it was slowly becoming stagnant.  RE4 didn't kill the series because it was bad but rather because it was so good any further sequel would be worse no matter what.  It's a flawless mix of survival, horror, action, a pinch of puzzle solving and a huge amount of camp.  I love that this game doesn't take itself seriously like 99% of games these days.  RE4 practically invented the set piece action sequences seen in most modern games but it also features plenty of ""meat n' potatoes"" gameplay in between the set pieces.  The environments are incredibly varied and it's simply a blast from beginning to end.  Perhaps controversial are the QTE's.  While I don't particularly enjoy QTE's I can appreciate their usage in RE4 for heightening tension and not going overboard with them as some games do.  I could go on and on, but these are all points shared across all versions of the game.  The most important thing this PC re-release provides is mostly functional 60fps support.  Playing this at 60fps is a revelation; there is absolutely no going back.  It's so much easier on the eyes and plays much better.  Aiming is smoother, even with a controller.  I've been gaming on a 120hz monitor for a few years now and even though the game is capped at 60fps it feels smoother than most games do at 60fps.  I think because the animations are keyed to the framerate is why it appears this way.  For example, Wolfenstein: TNO feels downright choppy at 60fps whereas this is absolutely butter smooth.  Mouse and keyboard support is present but not quite as good as I'd hoped for.  The mouse is a tad wonky even with the ""modern"" aim setting.  It feels like there is a slight amount of dampening but at least it seems as though the negative acceleration is gone.  It supports key rebinding but the defaults were just fine IMO.  Overall, M+KB is definitely usable but not necessarily ideal.  For a game like this, it really was intended to be played with a controller and it plays very well with a 360 pad.  If you're a huge fan of RE4 like myself, you need this version for the 60fps alone.  Sure it has some minor bugs and glitches but it's still by far the very best vanilla version of RE4 available and it'll only get better with further modding.  I wish this had had a higher budget internally at Capcom.  I'd gladly have paid a full $60 for a flawless re-release of RE4 with a more moderate graphical overhaul, perfect M+KB controls, no bugs or quirks, etc.  RE4 really deserves better than these budget re-releases Capcom's been doing, but overall it's hard to complain.  This release feels 90% finished for $20 which is still much, much, much better than the craptastic Sourcenext original PC release.",Recommended
Ashley has a big nose\nThat's pretty much all you need to know,Recommended
An oldie but a goodie.,Recommended
Very good game. A must have for RE fans.,Recommended
"I love Resident Evil 4, i have completed the game like 12 times now. It never gets old or boring to me. 10/10.",Recommended
I didn't get far. THe controls on the PC don't feel right.\n\nSince only 33% found this useful let me clarify. I'm not sure if this was just a bad controler port but the controls SUCK! - I play on hard or nightmare on every fps I buy so it is definitely not me. Maybe this game has a great plot but since the mouse keyboard controls SUCK! I wouldn't know. I hope that clears things up.,Not Recommended
I want to have sex with Ada Wong. 10/10,Recommended
Great game.  One of the best games from it's generation.,Recommended
"...WELCOME..I SEE YOU HAVE AN EYE FO'THINGS \n\nwith all jokes aside, this is an amazing game, I remember getting this back when I was a kid, I won it out of a bet from a friend, this new remastered version of the old game brings back alot of memories of being tramatized by said game, which was my first zombie game ever, and how it freaked me out with the gory or intimidating bosses, but for the best quality for this game, your gonna need a strong  computer! if not, you can mess around with the settings and put them on medium or low quality, the game works amazingly, for just a little time of tweaking the graphics, this game is alllllll worth it, the sheer long, indepth storyline is great enough reason to pick this up, let allone the vast amounts of guns, enemies and vast hours ready to be spent playing the game.",Recommended
"Lots to say about this masterpiece. First of all Resident Evil 4 is personally ranked as my #2 favorite game of all time. It is also my favorite Last Gen game. I have beaten the game more than 10 times due to its high replayibility and unlocks. I have played the game on gamecube when it first came out around 2004ish, then on my Wii, xbox 360 HD edition, and finally the Ultimate HD PC Edition. I am here to say without a doubt that the PC port is the best version of them all for many reasons. The HD remake is absolutely gorgeous and feels very smooth with its 60FPS option. For a game that has been out for a decade now it still makes some current gen games look older. Not only are the graphics good, but the gameplay is what makes this game such a gem. Its original third person over the shoulder combat style aiming revolutionized the third person gaming world today. This is the kind of game that gets better the more you progress, making replaying on higher difficulties worth it for its rewards. You play as Leon S. Kennedy who is a familiar Resident Evil Character first seen in Resident Evil 2. A ton of other characters make small cameos that I do not want to spoil. You are tasked with finding and rescuing the President's daughter, Ashley Graham, from a group of cult like crazies called Los Illuminados. Without giving away too much, the game follows that story pretty well. \n\nAside from Story Mode, the player can then play a mode called the Mercenaries and other game modes that open up a new character's storyline. All in all there is TONS of stuff to do in Resident Evil 4 and with only 25ish hours in I still have stuff to do in this game. Like I said earlier, I have played this game numerous times and still to this day I enjoy every bit of it. Fantastic masterpiece of a game - 10/10 Masterful",Recommended
goooooooooooooooooooood game !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Recommended
extremely slow and i know its not my computer. DO NOT WASTE YOUR MONEY,Not Recommended
Best Resident Evil game ever made!,Recommended
"For the 7th time Capcom has milked the cash cow that is Resident Evil 4, as they continue to whore this series like a pie from looney toons using a finger to draw everybody in. But thats just it, it may be the same kinda pie that we've had before, but it still tastes pretty damn good, and its just the way we like it. A Recommended classic, Resident Evil 4 remains one of Capcom's highest payed hookers, and though she hasn't learned too many new things, she knows exactly where to touch you. 9/10",Recommended
"A game that gets everything right. If you haven't picked this one up, do so, for the sake of lord xenu, do so.",Recommended
"This was one of the best games to come out on the PS2. However, the Steam version is EXTREMELY bad. The keyboard/mouse controls are a NIGHTMARE and using a controller is even worse. This should have NEVER been released on Steam being this bad and this messed up. Unless they come out with a patch (which I highly doubt) DO NOT waste you money on this game.",Not Recommended
"How come when i play this game ,the chracter move so slow? Can it moving faster like normal game? \nCan anyone tell me what happen on this game why moving so slow?",Recommended
